image_name,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50
356.png,-645.5,-1072.75,-1330.0,-1482.625,-1594.4375,-1747.5625,-1852.5,-1923.8125,-1990.625,-2070.6875,-2136.6875,-2200.75,-2252.9375,-2309.625,-2358.84375,-2412.8125,-2465.75,-2511.8125,-2549.84375,-2583.875,-2616.78125,-2649.46875,-2679.109375,-2704.171875,-2730.203125,-2752.59375,-2772.25,-2791.734375,-2809.75,-2825.96875,-2840.8125,-2854.7265625,-2868.2734375,-2880.515625,-2892.09375,-2903.109375,-2914.734375,-2925.25,-2935.6875,-2945.328125,-2954.7734375,-2963.609375,-2972.3125,-2980.515625,-2988.6015625,-2996.55078125,-3005.08203125,-3014.31640625,-3028.69140625,-3033.84375
357.png,-643.0,-898.875,-1068.75,-1259.375,-1399.75,-1520.875,-1651.75,-1734.25,-1804.875,-1895.75,-1959.0625,-2018.21875,-2084.03125,-2144.625,-2188.84375,-2245.28125,-2283.1875,-2320.25,-2357.9375,-2399.5,-2438.5,-2473.03125,-2508.125,-2539.671875,-2571.5625,-2603.28125,-2630.453125,-2655.09375,-2679.484375,-2702.03125,-2720.390625,-2738.875,-2756.734375,-2773.171875,-2788.3203125,-2801.6953125,-2814.65625,-2826.9296875,-2837.890625,-2848.6875,-2858.671875,-2867.984375,-2876.796875,-2885.1953125,-2893.3046875,-2901.453125,-2909.84375,-2919.5859375,-2933.796875,-2938.86328125
358.png,-811.0,-1025.25,-1165.25,-1321.5,-1438.8125,-1515.0625,-1577.25,-1636.90625,-1685.71875,-1737.625,-1800.71875,-1859.5625,-1919.375,-1982.59375,-2031.0625,-2077.875,-2127.21875,-2173.625,-2218.15625,-2254.375,-2286.09375,-2317.484375,-2346.734375,-2374.3125,-2400.125,-2423.5625,-2444.953125,-2466.234375,-2487.6875,-2506.703125,-2524.859375,-2541.640625,-2558.59375,-2573.6875,-2588.75,-2601.0390625,-2612.65625,-2623.8359375,-2634.5546875,-2643.8671875,-2653.3125,-2662.375,-2671.0546875,-2679.1015625,-2687.96875,-2696.3984375,-2705.5625,-2715.40625,-2730.1171875,-2735.4453125
359.png,-798.0,-1137.0,-1317.25,-1604.25,-1698.1875,-1764.25,-1825.375,-1903.375,-1964.125,-2029.0625,-2090.84375,-2147.28125,-2197.03125,-2240.9375,-2297.21875,-2338.90625,-2378.84375,-2420.0,-2459.96875,-2498.4375,-2533.96875,-2567.8125,-2602.53125,-2632.703125,-2663.5,-2690.921875,-2717.765625,-2742.109375,-2763.984375,-2784.46875,-2805.15625,-2823.734375,-2841.6875,-2858.09375,-2873.6640625,-2887.046875,-2899.8359375,-2912.203125,-2923.875,-2934.75,-2944.8203125,-2954.359375,-2963.40625,-2971.8515625,-2980.3203125,-2989.296875,-2998.3828125,-3008.890625,-3025.59375,-3031.4140625
360.png,-608.5,-1030.0,-1273.375,-1459.5,-1575.25,-1688.1875,-1742.46875,-1789.09375,-1836.5,-1888.90625,-1940.78125,-1991.3125,-2047.3125,-2089.75,-2130.625,-2171.84375,-2211.84375,-2250.40625,-2291.03125,-2330.40625,-2373.75,-2418.34375,-2454.28125,-2487.71875,-2525.0,-2551.0625,-2575.0625,-2595.640625,-2614.421875,-2631.234375,-2648.296875,-2663.078125,-2676.875,-2689.359375,-2701.578125,-2712.8671875,-2723.046875,-2734.375,-2743.765625,-2752.4296875,-2760.6875,-2768.66796875,-2775.9765625,-2783.328125,-2790.90625,-2798.1171875,-2805.47265625,-2813.69921875,-2827.12890625,-2832.1484375
361.png,-594.5,-912.0,-1141.625,-1375.625,-1567.625,-1744.375,-1861.8125,-1966.4375,-2067.6875,-2150.125,-2236.125,-2303.875,-2358.3125,-2413.53125,-2463.375,-2513.71875,-2558.71875,-2599.4375,-2638.71875,-2673.75,-2707.15625,-2739.125,-2766.0,-2790.375,-2812.125,-2834.71875,-2855.40625,-2875.5,-2892.953125,-2910.109375,-2925.765625,-2939.9296875,-2953.6875,-2966.890625,-2978.984375,-2990.328125,-3001.4140625,-3012.0546875,-3022.0078125,-3031.578125,-3040.2109375,-3048.640625,-3056.75,-3064.765625,-3072.9140625,-3080.87890625,-3089.37890625,-3099.17578125,-3113.58203125,-3118.62109375
362.png,-619.0,-1009.75,-1264.0,-1431.625,-1586.375,-1708.4375,-1815.625,-1945.0,-2027.5,-2093.8125,-2159.1875,-2222.46875,-2288.28125,-2345.46875,-2396.46875,-2448.40625,-2496.375,-2540.84375,-2581.6875,-2622.6875,-2657.875,-2695.625,-2729.625,-2759.9375,-2787.703125,-2812.34375,-2835.0625,-2855.796875,-2874.71875,-2891.609375,-2906.109375,-2919.7578125,-2931.5703125,-2943.359375,-2954.6953125,-2965.125,-2975.140625,-2984.4375,-2993.2421875,-3001.90625,-3009.69921875,-3017.44921875,-3025.171875,-3032.76953125,-3040.62109375,-3048.53515625,-3056.51171875,-3065.68359375,-3080.02734375,-3085.28125
363.png,-621.0,-800.625,-1090.375,-1348.375,-1504.75,-1646.625,-1784.375,-1936.75,-2063.3125,-2174.5625,-2272.0625,-2348.875,-2413.4375,-2472.6875,-2527.90625,-2582.625,-2628.5625,-2670.65625,-2709.78125,-2745.875,-2778.5,-2810.453125,-2839.3125,-2865.5,-2889.875,-2915.15625,-2935.8125,-2956.203125,-2974.328125,-2992.171875,-3007.6640625,-3023.390625,-3038.3828125,-3051.9765625,-3065.546875,-3077.890625,-3089.4765625,-3099.90625,-3110.5078125,-3120.7578125,-3130.1796875,-3138.671875,-3146.71875,-3154.27734375,-3161.9296875,-3169.37890625,-3177.48046875,-3186.62890625,-3200.44921875,-3205.45703125
364.png,-425.75,-812.5,-1103.75,-1223.5625,-1346.75,-1434.4375,-1515.125,-1591.25,-1649.375,-1715.375,-1775.96875,-1833.1875,-1882.21875,-1928.875,-1972.53125,-2016.84375,-2057.8125,-2097.0625,-2140.46875,-2176.0,-2212.96875,-2260.90625,-2295.0625,-2324.40625,-2353.765625,-2377.5625,-2401.109375,-2423.015625,-2444.109375,-2464.203125,-2482.0,-2498.609375,-2513.25,-2527.2421875,-2540.3671875,-2552.515625,-2564.0859375,-2575.2265625,-2585.6171875,-2595.1484375,-2604.171875,-2612.7578125,-2621.15625,-2629.6953125,-2638.5078125,-2646.625,-2655.4921875,-2665.3203125,-2680.53125,-2686.21875
365.png,-475.25,-889.75,-1111.75,-1293.125,-1406.625,-1541.5,-1657.0,-1755.875,-1877.5,-2020.125,-2117.75,-2192.3125,-2253.96875,-2318.34375,-2373.125,-2418.03125,-2461.78125,-2508.25,-2549.78125,-2589.34375,-2629.375,-2662.4375,-2697.15625,-2756.25,-2786.359375,-2811.46875,-2838.609375,-2860.84375,-2882.4375,-2902.90625,-2920.703125,-2937.5,-2954.796875,-2970.5390625,-2985.1171875,-2998.5234375,-3011.3671875,-3022.734375,-3033.796875,-3044.4375,-3054.4375,-3064.1640625,-3073.46875,-3082.7421875,-3091.5703125,-3101.3125,-3110.578125,-3120.546875,-3135.1953125,-3140.484375
366.png,-833.5,-1084.625,-1229.875,-1308.9375,-1385.3125,-1471.625,-1553.1875,-1619.4375,-1685.0,-1747.15625,-1797.375,-1849.71875,-1899.40625,-1948.21875,-1994.4375,-2035.03125,-2074.0625,-2107.625,-2141.625,-2178.5625,-2208.625,-2237.625,-2265.65625,-2294.40625,-2320.59375,-2345.578125,-2368.4375,-2388.984375,-2408.875,-2426.890625,-2446.171875,-2465.15625,-2482.984375,-2499.265625,-2514.921875,-2528.890625,-2541.9375,-2553.8984375,-2564.7890625,-2575.1015625,-2584.3515625,-2593.234375,-2601.75,-2609.953125,-2617.5625,-2625.28515625,-2633.54296875,-2642.58203125,-2656.12890625,-2660.87109375
367.png,-460.5,-685.625,-861.5,-1002.875,-1129.3125,-1259.6875,-1400.4375,-1517.3125,-1633.0625,-1754.625,-1851.625,-1960.0625,-2046.0,-2113.625,-2188.875,-2258.8125,-2324.125,-2387.78125,-2451.09375,-2504.59375,-2555.0625,-2609.125,-2657.75,-2701.40625,-2743.65625,-2787.875,-2829.21875,-2864.4375,-2892.65625,-2922.171875,-2948.15625,-2969.84375,-2989.546875,-3006.875,-3023.546875,-3037.640625,-3049.9921875,-3061.5078125,-3071.8359375,-3081.59375,-3091.0078125,-3100.34375,-3109.453125,-3118.3984375,-3127.3671875,-3136.2890625,-3145.3671875,-3155.6875,-3171.0859375,-3176.54296875
368.png,-972.0,-1134.5,-1223.25,-1298.6875,-1384.9375,-1457.3125,-1528.8125,-1594.375,-1669.625,-1741.5,-1803.8125,-1857.125,-1913.1875,-1968.9375,-2033.0625,-2091.65625,-2142.65625,-2194.1875,-2234.3125,-2272.65625,-2309.9375,-2348.0625,-2382.34375,-2416.15625,-2450.9375,-2484.40625,-2514.765625,-2545.828125,-2576.4375,-2603.59375,-2627.890625,-2647.640625,-2666.1875,-2684.921875,-2702.328125,-2717.84375,-2731.9609375,-2745.1328125,-2758.3984375,-2770.3515625,-2781.2109375,-2791.1875,-2801.0859375,-2810.3671875,-2819.3359375,-2828.015625,-2836.953125,-2847.203125,-2862.390625,-2867.578125
369.png,-378.5,-670.0,-923.625,-1121.875,-1330.25,-1480.625,-1617.125,-1743.125,-1869.5,-1983.625,-2059.375,-2134.5625,-2212.125,-2280.4375,-2345.5,-2414.5,-2473.5625,-2516.09375,-2556.53125,-2594.84375,-2633.78125,-2668.78125,-2703.125,-2737.0625,-2768.40625,-2797.25,-2823.96875,-2846.859375,-2867.875,-2886.828125,-2904.6875,-2920.90625,-2937.625,-2954.375,-2969.4765625,-2983.4453125,-2997.1484375,-3010.5078125,-3023.203125,-3035.0078125,-3045.8671875,-3056.1015625,-3065.4921875,-3074.890625,-3083.5703125,-3092.7421875,-3101.8515625,-3112.3828125,-3127.859375,-3133.453125
370.png,-443.5,-696.375,-945.5,-1142.125,-1257.4375,-1364.5625,-1467.1875,-1552.5,-1625.6875,-1685.84375,-1730.875,-1787.34375,-1844.46875,-1904.40625,-1966.09375,-2023.28125,-2077.3125,-2135.1875,-2190.53125,-2240.625,-2285.75,-2322.15625,-2357.5625,-2388.828125,-2419.984375,-2450.1875,-2481.234375,-2508.640625,-2534.203125,-2558.90625,-2581.046875,-2602.40625,-2622.5625,-2641.75,-2657.765625,-2672.4921875,-2685.546875,-2698.5546875,-2710.6015625,-2721.09375,-2730.40625,-2739.3125,-2747.9453125,-2757.2265625,-2766.1171875,-2774.8984375,-2784.390625,-2795.0546875,-2811.0703125,-2816.45703125
371.png,-641.0,-828.625,-948.75,-1030.6875,-1110.6875,-1193.5625,-1280.6875,-1358.0,-1431.8125,-1506.5,-1571.1875,-1631.84375,-1685.59375,-1735.6875,-1790.625,-1831.28125,-1867.28125,-1904.5625,-1940.84375,-1982.1875,-2016.65625,-2047.75,-2075.234375,-2102.859375,-2128.4375,-2151.359375,-2171.46875,-2191.90625,-2210.5625,-2228.625,-2246.5,-2263.0,-2279.4375,-2295.46875,-2310.828125,-2324.78125,-2337.0859375,-2348.484375,-2359.1484375,-2369.3515625,-2378.796875,-2387.6875,-2396.875,-2405.7578125,-2414.21875,-2422.7265625,-2431.40625,-2440.84375,-2455.2421875,-2460.37890625
372.png,-563.5,-751.75,-995.625,-1195.125,-1457.875,-1569.5625,-1671.3125,-1742.8125,-1830.4375,-1912.25,-1989.9375,-2058.75,-2118.1875,-2176.25,-2232.53125,-2286.4375,-2334.46875,-2383.3125,-2437.03125,-2480.90625,-2528.6875,-2569.40625,-2608.03125,-2640.84375,-2669.234375,-2694.171875,-2719.1875,-2742.640625,-2764.953125,-2785.0,-2803.265625,-2819.5,-2835.1015625,-2848.7578125,-2861.7421875,-2874.78125,-2885.921875,-2897.0703125,-2907.7890625,-2917.890625,-2927.8828125,-2937.2578125,-2946.4375,-2955.09375,-2963.4765625,-2971.44921875,-2979.65234375,-2989.08984375,-3004.44140625,-3009.55859375
373.png,-561.5,-810.0,-979.875,-1100.9375,-1204.5,-1274.4375,-1330.875,-1384.53125,-1440.34375,-1495.28125,-1543.34375,-1591.84375,-1635.4375,-1675.90625,-1714.6875,-1752.9375,-1791.46875,-1827.125,-1858.265625,-1888.1875,-1917.875,-1949.609375,-1977.96875,-2005.4375,-2031.703125,-2057.078125,-2079.46875,-2099.15625,-2118.15625,-2136.3125,-2152.421875,-2167.265625,-2180.796875,-2193.484375,-2205.671875,-2217.609375,-2228.9296875,-2239.7734375,-2250.3515625,-2260.078125,-2269.0703125,-2277.578125,-2285.8046875,-2293.9765625,-2302.0,-2310.0625,-2318.5546875,-2328.0625,-2342.7734375,-2347.6953125
374.png,-424.25,-749.25,-908.25,-1018.3125,-1120.3125,-1222.75,-1298.875,-1386.375,-1480.1875,-1548.75,-1615.875,-1678.5,-1736.5,-1789.65625,-1847.125,-1892.1875,-1938.0,-1980.96875,-2024.78125,-2064.96875,-2102.65625,-2138.375,-2171.03125,-2203.65625,-2234.765625,-2263.0,-2288.203125,-2311.09375,-2332.40625,-2355.4375,-2374.390625,-2391.296875,-2407.578125,-2422.34375,-2435.59375,-2447.78125,-2459.3125,-2470.1171875,-2479.8359375,-2489.5390625,-2498.765625,-2507.78125,-2516.359375,-2525.0078125,-2533.203125,-2541.53125,-2550.0859375,-2559.4453125,-2573.7578125,-2578.8828125
375.png,-571.5,-932.75,-1250.5,-1369.875,-1470.0,-1563.0625,-1666.75,-1757.625,-1848.5625,-1925.9375,-2010.6875,-2089.0,-2153.5625,-2205.4375,-2258.46875,-2308.6875,-2349.71875,-2387.9375,-2426.15625,-2459.5625,-2492.5,-2523.609375,-2553.453125,-2581.296875,-2605.984375,-2630.390625,-2653.4375,-2674.109375,-2693.8125,-2712.625,-2731.0,-2747.515625,-2763.984375,-2779.953125,-2794.5625,-2808.1953125,-2821.1171875,-2833.328125,-2844.75,-2855.2734375,-2865.109375,-2874.0703125,-2882.78125,-2891.09375,-2898.94921875,-2906.77734375,-2914.94921875,-2924.46484375,-2938.91015625,-2944.22265625
376.png,-414.5,-644.25,-847.625,-955.3125,-1074.0625,-1195.9375,-1302.375,-1387.1875,-1463.625,-1537.25,-1602.0625,-1663.34375,-1724.25,-1775.96875,-1823.1875,-1866.03125,-1903.8125,-1942.125,-1977.9375,-2012.71875,-2046.84375,-2077.203125,-2105.125,-2132.625,-2160.109375,-2185.515625,-2209.5625,-2233.359375,-2257.171875,-2278.203125,-2296.796875,-2313.578125,-2329.4375,-2345.875,-2361.1484375,-2374.3515625,-2387.09375,-2398.3359375,-2408.9140625,-2419.28125,-2429.0,-2438.375,-2447.671875,-2456.78125,-2465.4765625,-2474.921875,-2485.0859375,-2496.515625,-2513.734375,-2519.48828125
377.png,-583.5,-798.5,-948.75,-1061.5625,-1179.6875,-1296.5625,-1412.875,-1512.9375,-1599.0625,-1676.4375,-1740.625,-1797.0625,-1850.75,-1900.9375,-1947.28125,-1995.5625,-2040.28125,-2082.46875,-2121.125,-2160.09375,-2195.53125,-2230.84375,-2260.484375,-2292.09375,-2320.765625,-2350.703125,-2379.25,-2405.9375,-2429.1875,-2450.421875,-2469.171875,-2486.40625,-2501.7109375,-2515.8125,-2529.2890625,-2541.171875,-2552.375,-2563.4296875,-2573.828125,-2583.0703125,-2592.40625,-2601.125,-2609.921875,-2618.5234375,-2627.03125,-2635.5546875,-2644.359375,-2654.296875,-2669.28125,-2674.59375
378.png,-603.5,-900.25,-1125.5,-1292.25,-1432.0,-1554.6875,-1654.375,-1744.5625,-1812.5625,-1879.8125,-1934.34375,-1986.625,-2047.28125,-2100.25,-2148.25,-2192.375,-2236.125,-2278.09375,-2314.75,-2349.6875,-2381.6875,-2414.1875,-2443.296875,-2469.234375,-2493.890625,-2516.46875,-2537.828125,-2558.171875,-2576.890625,-2594.234375,-2611.875,-2627.8515625,-2642.8203125,-2656.65625,-2668.453125,-2680.34375,-2691.640625,-2701.75,-2711.5078125,-2720.3515625,-2728.4453125,-2736.20703125,-2743.88671875,-2751.140625,-2758.44140625,-2765.90234375,-2774.04296875,-2783.05859375,-2797.74609375,-2802.9140625
379.png,-717.5,-1046.5,-1324.75,-1483.5,-1595.1875,-1681.5625,-1761.8125,-1843.1875,-1927.5,-1993.375,-2058.625,-2114.875,-2163.0,-2216.25,-2266.96875,-2322.09375,-2362.375,-2401.0,-2437.0625,-2469.40625,-2499.3125,-2528.5625,-2555.984375,-2583.140625,-2609.5625,-2632.078125,-2653.875,-2674.03125,-2693.40625,-2710.390625,-2725.921875,-2740.90625,-2753.7578125,-2766.890625,-2779.28125,-2790.578125,-2801.2890625,-2811.0390625,-2820.125,-2828.546875,-2836.875,-2844.80078125,-2852.61328125,-2860.3046875,-2867.88671875,-2875.33203125,-2883.1796875,-2892.1640625,-2906.4453125,-2911.57421875
380.png,-619.5,-936.25,-1181.0,-1339.0,-1475.625,-1563.0,-1630.75,-1695.1875,-1754.34375,-1814.65625,-1874.71875,-1929.125,-1977.28125,-2023.0,-2069.4375,-2117.9375,-2157.4375,-2197.09375,-2230.15625,-2262.9375,-2293.609375,-2323.96875,-2352.765625,-2379.5625,-2404.78125,-2429.0625,-2450.1875,-2470.109375,-2488.140625,-2505.734375,-2522.71875,-2539.046875,-2553.4453125,-2567.2734375,-2580.5859375,-2592.75,-2604.2109375,-2615.3671875,-2627.203125,-2636.8671875,-2646.8203125,-2656.109375,-2664.8828125,-2672.6640625,-2680.37109375,-2688.59765625,-2696.43359375,-2705.37109375,-2719.33203125,-2724.09375
381.png,-731.5,-1050.0,-1262.75,-1425.25,-1504.1875,-1594.0625,-1661.75,-1730.75,-1788.40625,-1832.875,-1875.84375,-1927.46875,-1974.96875,-2024.65625,-2070.28125,-2113.40625,-2151.875,-2188.15625,-2226.5625,-2263.53125,-2300.59375,-2337.5,-2370.5,-2398.171875,-2424.78125,-2450.375,-2474.6875,-2498.1875,-2520.375,-2541.15625,-2561.71875,-2579.0625,-2594.4140625,-2608.953125,-2622.984375,-2635.640625,-2647.2109375,-2658.3203125,-2668.609375,-2679.015625,-2689.078125,-2698.1640625,-2706.7421875,-2715.4765625,-2724.125,-2732.796875,-2741.34375,-2750.8984375,-2765.171875,-2770.421875
382.png,-489.25,-797.75,-1044.75,-1170.0625,-1285.8125,-1384.3125,-1473.0625,-1560.1875,-1640.125,-1706.1875,-1769.65625,-1829.21875,-1884.21875,-1940.84375,-1991.5625,-2038.6875,-2089.15625,-2145.46875,-2193.90625,-2247.125,-2289.0,-2324.75,-2360.59375,-2401.09375,-2436.5,-2482.03125,-2510.640625,-2543.609375,-2569.3125,-2594.03125,-2618.859375,-2640.578125,-2658.96875,-2677.890625,-2696.109375,-2714.234375,-2736.03125,-2748.8984375,-2760.6640625,-2771.0546875,-2780.6171875,-2789.640625,-2798.1796875,-2806.3828125,-2814.8671875,-2823.453125,-2832.8125,-2843.328125,-2859.671875,-2864.83984375
383.png,-850.0,-1042.125,-1221.875,-1352.625,-1431.125,-1521.9375,-1590.9375,-1651.375,-1710.71875,-1760.21875,-1812.15625,-1856.34375,-1905.5625,-1960.4375,-2012.625,-2067.125,-2116.09375,-2167.6875,-2217.59375,-2267.09375,-2314.59375,-2355.4375,-2393.25,-2430.4375,-2464.1875,-2494.078125,-2525.09375,-2553.875,-2578.875,-2604.5625,-2626.90625,-2648.34375,-2667.78125,-2684.046875,-2700.015625,-2714.6640625,-2726.7578125,-2737.765625,-2748.4375,-2758.2265625,-2767.5234375,-2776.84375,-2785.71875,-2794.40625,-2803.4296875,-2812.109375,-2821.03125,-2831.0078125,-2845.890625,-2851.13671875
384.png,-546.0,-862.75,-1007.625,-1129.125,-1218.3125,-1295.25,-1360.875,-1422.5625,-1482.84375,-1541.40625,-1592.59375,-1648.15625,-1701.03125,-1752.34375,-1802.09375,-1849.84375,-1892.9375,-1937.625,-1979.46875,-2023.84375,-2071.65625,-2114.40625,-2158.21875,-2194.53125,-2227.4375,-2257.984375,-2292.296875,-2322.15625,-2345.984375,-2368.1875,-2389.859375,-2410.03125,-2429.734375,-2448.65625,-2467.6875,-2487.140625,-2500.90625,-2514.2265625,-2526.609375,-2538.625,-2550.296875,-2560.0078125,-2569.3515625,-2578.03125,-2586.5390625,-2595.1484375,-2604.2734375,-2614.2265625,-2629.0625,-2634.48046875
385.png,-572.0,-807.5,-998.0,-1147.5,-1276.125,-1374.1875,-1490.625,-1605.5,-1685.4375,-1768.375,-1835.5,-1902.0625,-1966.9375,-2026.71875,-2084.90625,-2137.96875,-2194.5,-2244.90625,-2290.5625,-2340.21875,-2375.15625,-2409.28125,-2440.59375,-2471.859375,-2500.125,-2528.125,-2554.453125,-2578.703125,-2601.65625,-2623.1875,-2642.515625,-2659.421875,-2675.140625,-2690.25,-2704.3984375,-2718.140625,-2730.5703125,-2742.125,-2753.0625,-2763.46875,-2773.8515625,-2783.515625,-2792.75,-2801.875,-2810.578125,-2819.40625,-2828.7890625,-2838.9921875,-2853.578125,-2858.9453125
386.png,-582.0,-729.375,-952.375,-1196.625,-1341.25,-1436.3125,-1517.0,-1612.0,-1693.3125,-1801.5625,-1869.8125,-1931.90625,-1991.4375,-2041.75,-2087.71875,-2134.84375,-2184.21875,-2227.84375,-2272.3125,-2312.375,-2351.375,-2388.84375,-2423.34375,-2454.78125,-2484.875,-2511.34375,-2539.828125,-2565.640625,-2587.765625,-2608.859375,-2627.796875,-2644.71875,-2660.6484375,-2674.2578125,-2687.46875,-2699.4375,-2710.4375,-2721.2265625,-2731.390625,-2741.2265625,-2749.65625,-2758.046875,-2765.75390625,-2773.2734375,-2781.28125,-2788.96875,-2796.85546875,-2806.14453125,-2820.73046875,-2825.6328125
387.png,-817.5,-1120.5,-1302.625,-1494.75,-1625.375,-1735.0625,-1876.5625,-1992.625,-2082.5,-2151.1875,-2216.4375,-2280.875,-2338.59375,-2385.5625,-2427.84375,-2466.0,-2510.3125,-2551.9375,-2594.0625,-2635.6875,-2675.71875,-2714.75,-2750.875,-2784.9375,-2814.953125,-2845.234375,-2868.25,-2890.078125,-2909.609375,-2926.296875,-2942.734375,-2957.3359375,-2971.796875,-2987.046875,-2999.296875,-3010.4765625,-3021.2421875,-3031.75,-3042.171875,-3051.7109375,-3060.5,-3069.1328125,-3077.4453125,-3085.7578125,-3094.25,-3102.3671875,-3110.8046875,-3120.3046875,-3134.640625,-3139.6640625
388.png,-608.0,-1001.25,-1215.5,-1326.5,-1428.3125,-1525.3125,-1600.1875,-1679.3125,-1745.25,-1815.25,-1881.3125,-1953.6875,-2017.40625,-2077.09375,-2129.0625,-2180.0625,-2221.09375,-2262.75,-2303.75,-2340.96875,-2374.0,-2403.546875,-2432.359375,-2458.25,-2482.875,-2509.34375,-2533.09375,-2554.296875,-2576.3125,-2596.515625,-2612.34375,-2627.0,-2641.390625,-2654.453125,-2666.4296875,-2677.28125,-2687.7109375,-2698.140625,-2708.078125,-2717.4921875,-2726.4609375,-2734.828125,-2742.66796875,-2749.7109375,-2757.1328125,-2764.56640625,-2772.47265625,-2781.58984375,-2795.19921875,-2800.28125
389.png,-779.0,-1067.25,-1299.75,-1430.875,-1528.8125,-1630.0625,-1706.0625,-1793.375,-1884.8125,-1985.1875,-2073.125,-2138.0625,-2197.4375,-2251.21875,-2297.75,-2342.9375,-2380.9375,-2416.625,-2455.25,-2485.71875,-2515.21875,-2541.921875,-2566.796875,-2592.421875,-2616.421875,-2638.65625,-2660.8125,-2677.578125,-2693.1640625,-2707.1953125,-2720.796875,-2733.6015625,-2747.5703125,-2758.8046875,-2769.5,-2779.765625,-2789.1171875,-2797.890625,-2805.578125,-2813.1328125,-2820.0703125,-2826.68359375,-2833.92578125,-2840.73828125,-2847.26953125,-2853.96484375,-2861.18359375,-2868.87890625,-2880.79296875,-2885.3828125
390.png,-356.5,-560.0,-726.125,-850.375,-948.0625,-1063.8125,-1210.0625,-1297.25,-1415.1875,-1500.1875,-1576.3125,-1656.25,-1721.375,-1792.5625,-1854.84375,-1908.5,-1961.0,-2006.5625,-2050.84375,-2088.75,-2123.6875,-2155.84375,-2188.09375,-2216.96875,-2246.5625,-2272.796875,-2296.640625,-2319.328125,-2340.171875,-2361.609375,-2381.296875,-2400.71875,-2417.703125,-2433.5078125,-2448.625,-2462.9296875,-2475.515625,-2487.6171875,-2498.84375,-2509.1328125,-2519.015625,-2528.3515625,-2537.875,-2546.5703125,-2555.21875,-2563.8515625,-2573.3359375,-2583.7421875,-2599.5390625,-2604.9765625
391.png,-703.5,-981.0,-1147.0,-1254.4375,-1337.4375,-1401.875,-1471.75,-1538.0,-1595.75,-1645.1875,-1693.5,-1744.15625,-1788.625,-1839.15625,-1894.21875,-1939.96875,-1992.34375,-2034.03125,-2084.03125,-2124.65625,-2164.9375,-2207.1875,-2236.390625,-2272.640625,-2301.734375,-2323.609375,-2346.25,-2365.921875,-2383.9375,-2400.71875,-2416.3359375,-2429.8125,-2443.171875,-2455.6015625,-2467.78125,-2478.921875,-2489.7421875,-2500.015625,-2510.2265625,-2519.5625,-2528.7265625,-2537.359375,-2545.9765625,-2554.0390625,-2562.046875,-2569.91796875,-2577.94140625,-2586.70703125,-2600.21484375,-2605.1171875
392.png,-563.0,-818.375,-960.25,-1097.875,-1197.0,-1317.3125,-1455.4375,-1547.0625,-1614.375,-1692.375,-1761.5625,-1821.8125,-1889.8125,-1949.25,-2008.25,-2059.4375,-2112.84375,-2169.71875,-2234.53125,-2278.125,-2319.4375,-2362.75,-2404.15625,-2442.09375,-2477.75,-2512.09375,-2538.890625,-2565.03125,-2594.453125,-2620.15625,-2651.296875,-2674.65625,-2695.9375,-2716.0625,-2734.859375,-2751.328125,-2764.7421875,-2778.109375,-2789.0703125,-2799.3984375,-2809.4140625,-2818.2578125,-2826.78125,-2835.109375,-2842.86328125,-2850.4921875,-2859.1796875,-2869.1171875,-2884.3515625,-2889.8046875
393.png,-523.5,-1127.0,-1414.75,-1550.875,-1690.25,-1827.875,-1906.8125,-2003.4375,-2101.375,-2193.9375,-2284.125,-2357.1875,-2421.4375,-2484.71875,-2549.21875,-2607.5,-2657.4375,-2710.53125,-2809.59375,-2850.6875,-2887.4375,-2922.75,-2954.1875,-2985.765625,-3015.328125,-3043.5,-3069.921875,-3096.015625,-3120.71875,-3143.84375,-3164.328125,-3182.984375,-3200.921875,-3217.078125,-3231.6875,-3246.1328125,-3260.5078125,-3274.65625,-3286.6953125,-3298.484375,-3309.15625,-3319.421875,-3328.890625,-3337.8984375,-3346.8984375,-3356.2734375,-3365.6796875,-3376.5234375,-3392.3359375,-3397.6796875
394.png,-468.25,-783.5,-1030.125,-1187.875,-1315.25,-1426.3125,-1528.5625,-1621.9375,-1738.6875,-1804.1875,-1873.625,-1934.59375,-1992.0625,-2046.84375,-2094.1875,-2140.90625,-2186.0625,-2229.71875,-2274.0625,-2311.9375,-2348.90625,-2384.625,-2418.03125,-2448.515625,-2483.421875,-2508.953125,-2532.890625,-2556.5625,-2577.5625,-2597.203125,-2614.953125,-2631.390625,-2646.859375,-2661.4609375,-2675.6953125,-2688.6796875,-2700.703125,-2712.390625,-2723.5,-2733.71875,-2743.578125,-2753.3125,-2762.1640625,-2770.8046875,-2779.4609375,-2787.625,-2795.9921875,-2805.421875,-2819.515625,-2824.62109375
